id,complaintperc,solver,cardinality,logsize,dbsize,badcomplaints,remaincomplaints,fixedrate,noiserate,badqueryindex,fixedqueryindex,origclausesize,fixedclausesize,preptime,solvetime,finishtime,totaltime
0,1,cplex,1,5,100,11,0,1,0,2,2,1,1,21898000,2754000,84000,24736000
1,1,cplex,1,5,100,1,0,1,0,1,1,1,1,5270000,916000,35000,6221000
2,1,cplex,1,5,100,20,0,1,0,2,2,1,1,4362000,761000,27000,5150000
3,1,cplex,1,5,100,25,0,1,0,1,1,1,1,3810000,835000,32000,4677000
4,1,cplex,1,5,100,3,0,1,0,1,1,1,1,3213000,911000,29000,4153000
5,1,cplex,1,5,100,73,0,1,0,2,2,1,1,3943000,842000,48000,4833000
6,1,cplex,1,5,100,83,0,1,0,1,1,1,1,2689000,1151000,22000,3862000
7,1,cplex,1,5,100,4,0,1,0,2,2,1,1,1587000,991000,22000,2600000
8,1,cplex,1,5,100,3,0,1,0,2,2,1,1,1287000,859000,39000,2185000
9,1,cplex,1,5,100,14,0,1,0,1,1,1,1,1462000,844000,19000,2325000
10,1,cplex,1,5,100,10,0,1,0,1,1,1,1,1571000,897000,36000,2504000
11,1,cplex,1,5,100,78,0,1,0,1,1,1,1,1214000,854000,22000,2090000
12,1,cplex,1,5,100,30,0,1,0,1,1,1,1,1435000,889000,29000,2353000
13,1,cplex,1,5,100,56,0,1,0,1,1,1,1,1361000,951000,30000,2342000
14,1,cplex,1,5,100,4,0,1,0,2,2,1,1,1268000,737000,18000,2023000
15,1,cplex,1,5,100,5,0,1,0,1,1,1,1,1181000,829000,24000,2034000
16,1,cplex,1,5,100,42,0,1,0,1,1,1,1,1369000,1053000,32000,2454000
17,1,cplex,1,5,100,4,0,1,0,1,1,1,1,1331000,3490000,37000,4858000
18,1,cplex,1,5,100,33,0,1,0,2,2,1,1,1603000,777000,29000,2409000
19,1,cplex,1,5,100,14,0,1,0,2,2,1,1,1238000,748000,29000,2015000
20,1,cplex,1,5,500,226,0,1,0,2,2,1,1,5481000,1796000,26000,7303000
21,1,cplex,1,5,500,352,0,1,0,2,2,1,1,5787000,1725000,25000,7537000
22,1,cplex,1,5,500,94,0,1,0,1,1,1,1,6088000,1617000,23000,7728000
23,1,cplex,1,5,500,2,0,1,0,2,2,1,1,4609000,1493000,30000,6132000
24,1,cplex,1,5,500,4,0,1,0,1,1,1,1,5156000,1625000,30000,6811000
25,1,cplex,1,5,500,6,0,1,0,2,2,1,1,6233000,1801000,22000,8056000
26,1,cplex,1,5,500,4,0,1,0,2,2,1,1,4807000,1726000,19000,6552000
27,1,cplex,1,5,500,266,0,1,0,2,2,1,1,4639000,1649000,28000,6316000
28,1,cplex,1,5,500,133,0,1,0,2,2,1,1,5240000,1771000,29000,7040000
29,1,cplex,1,5,500,235,0,1,0,2,2,1,1,4318000,1575000,20000,5913000
30,1,cplex,1,5,500,347,0,1,0,1,1,1,1,4326000,1762000,23000,6111000
31,1,cplex,1,5,500,242,0,1,0,1,1,1,1,4478000,1595000,25000,6098000
32,1,cplex,1,5,500,386,0,1,0,2,2,1,1,4335000,1681000,23000,6039000
33,1,cplex,1,5,500,105,0,1,0,1,1,1,1,5509000,1829000,20000,7358000
34,1,cplex,1,5,500,5,0,1,0,1,1,1,1,4356000,1659000,29000,6044000
35,1,cplex,1,5,500,342,0,1,0,2,2,1,1,4117000,1725000,19000,5861000
36,1,cplex,1,5,500,396,0,1,0,2,2,1,1,4199000,1631000,19000,5849000
37,1,cplex,1,5,500,201,0,1,0,2,2,1,1,4062000,1597000,29000,5688000
38,1,cplex,1,5,500,1,0,1,0,2,2,1,1,30607000,1585000,27000,32219000
39,1,cplex,1,5,500,7,0,1,0,2,2,1,1,4135000,1565000,29000,5729000
40,1,cplex,1,5,1000,3,0,1,0,2,2,1,1,7937000,2854000,26000,10817000
41,1,cplex,1,5,1000,310,0,1,0,2,2,1,1,7978000,2662000,23000,10663000
42,1,cplex,1,5,1000,227,0,1,0,2,2,1,1,8038000,2823000,32000,10893000
43,1,cplex,1,5,1000,43,0,1,0,1,1,1,1,8614000,3024000,42000,11680000
44,1,cplex,1,5,1000,3,0,1,0,1,1,1,1,9123000,2650000,22000,11795000
45,1,cplex,1,5,1000,648,0,1,0,1,1,1,1,8001000,3034000,21000,11056000
46,1,cplex,1,5,1000,790,0,1,0,2,2,1,1,7841000,2638000,44000,10523000
47,1,cplex,1,5,1000,165,0,1,0,2,2,1,1,10486000,3136000,46000,13668000
48,1,cplex,1,5,1000,162,0,1,0,1,1,1,1,8189000,3070000,25000,11284000
49,1,cplex,1,5,1000,513,0,1,0,1,1,1,1,7690000,2576000,44000,10310000
50,1,cplex,1,5,1000,225,0,1,0,1,1,1,1,8616000,2950000,21000,11587000
51,1,cplex,1,5,1000,101,0,1,0,1,1,1,1,7775000,2653000,22000,10450000
52,1,cplex,1,5,1000,555,0,1,0,1,1,1,1,7866000,3023000,24000,10913000
53,1,cplex,1,5,1000,177,0,1,0,1,1,1,1,7822000,2896000,20000,10738000
54,1,cplex,1,5,1000,65,0,1,0,2,2,1,1,7653000,2905000,22000,10580000
55,1,cplex,1,5,1000,555,0,1,0,2,2,1,1,7950000,2654000,31000,10635000
56,1,cplex,1,5,1000,13,0,1,0,1,1,1,1,7872000,2787000,21000,10680000
57,1,cplex,1,5,1000,1,0,1,0,2,2,1,1,7954000,2534000,32000,10520000
58,1,cplex,1,5,1000,349,0,1,0,2,2,1,1,131653000,2807000,34000,134494000
59,1,cplex,1,5,1000,303,0,1,0,1,1,1,1,8386000,2686000,33000,11105000
60,1,cplex,1,5,5000,1901,0,1,0,1,1,1,1,40985000,12872000,23000,53880000
61,1,cplex,1,5,5000,502,0,1,0,1,1,1,1,40647000,11625000,25000,52297000
62,1,cplex,1,5,5000,923,0,1,0,1,1,1,1,371726000,13178000,22000,384926000
63,1,cplex,1,5,5000,4189,0,1,0,2,2,1,1,39154000,16219000,44000,55417000
64,1,cplex,1,5,5000,861,0,1,0,2,2,1,1,147466000,12606000,67000,160139000
65,1,cplex,1,5,5000,925,0,1,0,1,1,1,1,38574000,12634000,42000,51250000
66,1,cplex,1,5,5000,3,0,1,0,2,2,1,1,39910000,12532000,21000,52463000
67,1,cplex,1,5,5000,652,0,1,0,1,1,1,1,38087000,12909000,20000,51016000
68,1,cplex,1,5,5000,1109,0,1,0,1,1,1,1,37899000,14915000,41000,52855000
69,1,cplex,1,5,5000,3,0,1,0,1,1,1,1,40783000,12638000,41000,53462000
70,1,cplex,1,5,5000,3723,0,1,0,1,1,1,1,37658000,12663000,21000,50342000
71,1,cplex,1,5,5000,5,0,1,0,1,1,1,1,42915000,13360000,42000,56317000
72,1,cplex,1,5,5000,3467,0,1,0,1,1,1,1,38143000,12916000,18000,51077000
73,1,cplex,1,5,5000,5000,0,1,0,2,2,1,1,134621000,11940000,19000,146580000
74,1,cplex,1,5,5000,4951,0,1,0,2,2,1,1,38644000,13736000,19000,52399000
75,1,cplex,1,5,5000,1424,0,1,0,2,2,1,1,38590000,12570000,19000,51179000
76,1,cplex,1,5,5000,562,0,1,0,2,2,1,1,39071000,10892000,19000,49982000
77,1,cplex,1,5,5000,145,0,1,0,2,2,1,1,37048000,12464000,21000,49533000
78,1,cplex,1,5,5000,37,0,1,0,1,1,1,1,37077000,11957000,18000,49052000
79,1,cplex,1,5,5000,2236,0,1,0,1,1,1,1,37547000,12296000,19000,49862000
80,1,cplex,1,5,10000,1608,0,1,0,2,2,1,1,733801000,27226000,20000,761047000
81,1,cplex,1,5,10000,48,0,1,0,1,1,1,1,76129000,27977000,18000,104124000
82,1,cplex,1,5,10000,4753,0,1,0,1,1,1,1,78088000,27499000,18000,105605000
83,1,cplex,1,5,10000,1360,0,1,0,2,2,1,1,75092000,26834000,18000,101944000
84,1,cplex,1,5,10000,538,0,1,0,2,2,1,1,77083000,24857000,20000,101960000
85,1,cplex,1,5,10000,5463,0,1,0,2,2,1,1,75498000,24842000,23000,100363000
86,1,cplex,1,5,10000,3336,0,1,0,2,2,1,1,75970000,27565000,19000,103554000
87,1,cplex,1,5,10000,2,0,1,0,2,2,1,1,79217000,27782000,18000,107017000
88,1,cplex,1,5,10000,3916,0,1,0,2,2,1,1,82211000,31914000,20000,114145000
89,1,cplex,1,5,10000,8607,0,1,0,2,2,1,1,74482000,28257000,18000,102757000
90,1,cplex,1,5,10000,3357,0,1,0,2,2,1,1,74847000,26085000,19000,100951000
91,1,cplex,1,5,10000,1623,0,1,0,2,2,1,1,74279000,25474000,18000,99771000
92,1,cplex,1,5,10000,1726,0,1,0,2,2,1,1,76868000,26715000,18000,103601000
93,1,cplex,1,5,10000,276,0,1,0,1,1,1,1,75168000,26318000,19000,101505000
94,1,cplex,1,5,10000,348,0,1,0,2,2,1,1,73281000,24675000,18000,97974000
95,1,cplex,1,5,10000,3203,0,1,0,2,2,1,1,806410000,24960000,19000,831389000
96,1,cplex,1,5,10000,575,0,1,0,2,2,1,1,76562000,26461000,21000,103044000
97,1,cplex,1,5,10000,1675,0,1,0,1,1,1,1,74614000,24270000,18000,98902000
98,1,cplex,1,5,10000,3,0,1,0,1,1,1,1,76965000,24446000,28000,101439000
99,1,cplex,1,5,10000,1082,0,1,0,1,1,1,1,75123000,24792000,20000,99935000
100,1,cplex,1,20,100,8,0,1,0,9,9,1,1,862000,720000,12000,1594000
101,1,cplex,1,20,100,8,0,1,0,8,8,1,1,876000,815000,22000,1713000
102,1,cplex,1,20,100,41,0,1,0,7,7,1,1,835000,835000,13000,1683000
103,1,cplex,1,20,100,35,0,1,0,9,9,1,1,912000,712000,13000,1637000
104,1,cplex,1,20,100,1,0,1,0,7,7,1,1,863000,771000,13000,1647000
105,1,cplex,1,20,100,21,0,1,0,8,8,1,1,831000,783000,13000,1627000
106,1,cplex,1,20,100,16,0,1,0,8,8,1,1,868000,749000,22000,1639000
107,1,cplex,1,20,100,18,0,1,0,12,12,1,1,840000,822000,12000,1674000
108,1,cplex,1,20,100,4,0,1,0,12,12,1,1,855000,737000,22000,1614000
109,1,cplex,1,20,100,9,0,1,0,6,6,1,1,830000,766000,16000,1612000
110,1,cplex,1,20,100,4,0,1,0,8,8,1,1,877000,798000,22000,1697000
111,1,cplex,1,20,100,7,0,1,0,6,6,1,1,830000,820000,13000,1663000
112,1,cplex,1,20,100,3,0,1,0,7,7,1,1,873000,774000,33000,1680000
113,1,cplex,1,20,100,36,0,1,0,7,7,1,1,908000,802000,13000,1723000
114,1,cplex,1,20,100,65,0,1,0,11,11,1,1,861000,850000,13000,1724000
115,1,cplex,1,20,100,4,0,1,0,11,11,1,1,888000,817000,22000,1727000
116,1,cplex,1,20,100,72,0,1,0,9,9,1,1,884000,853000,13000,1750000
117,1,cplex,1,20,100,6,0,1,0,6,6,1,1,944000,916000,26000,1886000
118,1,cplex,1,20,100,46,0,1,0,10,10,1,1,841000,941000,13000,1795000
119,1,cplex,1,20,100,38,0,1,0,12,12,1,1,840000,816000,13000,1669000
120,1,cplex,1,20,500,231,0,1,0,6,6,1,1,3857000,1733000,29000,5619000
121,1,cplex,1,20,500,324,0,1,0,9,9,1,1,3816000,1513000,14000,5343000
122,1,cplex,1,20,500,16,0,1,0,10,10,1,1,3736000,1635000,23000,5394000
123,1,cplex,1,20,500,5,0,1,0,7,7,1,1,4091000,1642000,14000,5747000
124,1,cplex,1,20,500,41,0,1,0,10,10,1,1,3937000,1690000,14000,5641000
125,1,cplex,1,20,500,499,0,1,0,10,10,1,1,3693000,1618000,23000,5334000
126,1,cplex,1,20,500,61,0,1,0,10,10,1,1,3858000,1892000,18000,5768000
127,1,cplex,1,20,500,64,0,1,0,12,12,1,1,3921000,1667000,40000,5628000
128,1,cplex,1,20,500,42,0,1,0,12,12,1,1,3921000,1770000,13000,5704000
129,1,cplex,1,20,500,241,0,1,0,13,13,1,1,4006000,1906000,19000,5931000
130,1,cplex,1,20,500,500,0,1,0,13,13,1,1,3892000,1693000,15000,5600000
131,1,cplex,1,20,500,82,0,1,0,7,7,1,1,3879000,1629000,15000,5523000
132,1,cplex,1,20,500,161,0,1,0,10,10,1,1,3941000,1644000,24000,5609000
133,1,cplex,1,20,500,23,0,1,0,10,10,1,1,3832000,1935000,15000,5782000
134,1,cplex,1,20,500,5,0,1,0,9,9,1,1,3968000,1782000,15000,5765000
135,1,cplex,1,20,500,55,0,1,0,8,8,1,1,3799000,1681000,24000,5504000
136,1,cplex,1,20,500,7,0,1,0,8,8,1,1,4084000,1914000,15000,6013000
137,1,cplex,1,20,500,117,0,1,0,11,11,1,1,3828000,1661000,24000,5513000
138,1,cplex,1,20,500,77,0,1,0,13,13,1,1,4089000,1803000,15000,5907000
139,1,cplex,1,20,500,113,0,1,0,13,13,1,1,3805000,1858000,25000,5688000
140,1,cplex,1,20,1000,214,0,1,0,6,6,1,1,7423000,2960000,15000,10398000
141,1,cplex,1,20,1000,108,0,1,0,12,12,1,1,7436000,2566000,27000,10029000
142,1,cplex,1,20,1000,177,0,1,0,11,11,1,1,7357000,2902000,24000,10283000
143,1,cplex,1,20,1000,262,0,1,0,6,6,1,1,7301000,2907000,15000,10223000
144,1,cplex,1,20,1000,2,0,1,0,8,8,1,1,7355000,2732000,15000,10102000
145,1,cplex,1,20,1000,4,0,1,0,12,12,1,1,7748000,2928000,16000,10692000
146,1,cplex,1,20,1000,313,0,1,0,10,10,1,1,7414000,2801000,24000,10239000
147,1,cplex,1,20,1000,93,0,1,0,13,13,1,1,7389000,3027000,16000,10432000
148,1,cplex,1,20,1000,551,0,1,0,10,10,1,1,7849000,2952000,17000,10818000
149,1,cplex,1,20,1000,3,0,1,0,8,8,1,1,7578000,2896000,16000,10490000
150,1,cplex,1,20,1000,664,0,1,0,10,10,1,1,7619000,2623000,16000,10258000
151,1,cplex,1,20,1000,5,0,1,0,9,9,1,1,7888000,3064000,18000,10970000
152,1,cplex,1,20,1000,10,0,1,0,12,12,1,1,7468000,3100000,16000,10584000
153,1,cplex,1,20,1000,3,0,1,0,10,10,1,1,7482000,2601000,17000,10100000
154,1,cplex,1,20,1000,4,0,1,0,7,7,1,1,8137000,2663000,16000,10816000
155,1,cplex,1,20,1000,767,0,1,0,10,10,1,1,7583000,2699000,17000,10299000
156,1,cplex,1,20,1000,819,0,1,0,9,9,1,1,7562000,2754000,17000,10333000
157,1,cplex,1,20,1000,3,0,1,0,8,8,1,1,7416000,2671000,17000,10104000
158,1,cplex,1,20,1000,60,0,1,0,6,6,1,1,7374000,2700000,18000,10092000
159,1,cplex,1,20,1000,199,0,1,0,6,6,1,1,7560000,2837000,19000,10416000
160,1,cplex,1,20,5000,1009,0,1,0,13,13,1,1,577306000,12033000,20000,589359000
161,1,cplex,1,20,5000,2550,0,1,0,10,10,1,1,36562000,11747000,21000,48330000
162,1,cplex,1,20,5000,1,0,1,0,13,13,1,1,38085000,11809000,20000,49914000
163,1,cplex,1,20,5000,2014,0,1,0,11,11,1,1,37260000,11290000,22000,48572000
164,1,cplex,1,20,5000,96,0,1,0,12,12,1,1,36948000,11464000,20000,48432000
165,1,cplex,1,20,5000,1940,0,1,0,12,12,1,1,37621000,11729000,21000,49371000
166,1,cplex,1,20,5000,323,0,1,0,9,9,1,1,37004000,11484000,20000,48508000
167,1,cplex,1,20,5000,372,0,1,0,7,7,1,1,209057000,11577000,20000,220654000
168,1,cplex,1,20,5000,2343,0,1,0,6,6,1,1,37029000,11885000,20000,48934000
169,1,cplex,1,20,5000,318,0,1,0,12,12,1,1,37011000,11591000,19000,48621000
170,1,cplex,1,20,5000,801,0,1,0,11,11,1,1,36686000,11973000,21000,48680000
171,1,cplex,1,20,5000,914,0,1,0,12,12,1,1,41181000,13082000,23000,54286000
172,1,cplex,1,20,5000,4606,0,1,0,9,9,1,1,36655000,11848000,20000,48523000
173,1,cplex,1,20,5000,2923,0,1,0,9,9,1,1,229976000,11100000,32000,241108000
174,1,cplex,1,20,5000,1149,0,1,0,11,11,1,1,36792000,11883000,25000,48700000
175,1,cplex,1,20,5000,1677,0,1,0,13,13,1,1,36697000,11533000,21000,48251000
176,1,cplex,1,20,5000,4471,0,1,0,11,11,1,1,36932000,11947000,20000,48899000
177,1,cplex,1,20,5000,1000,0,1,0,7,7,1,1,36483000,11909000,31000,48423000
178,1,cplex,1,20,5000,703,0,1,0,6,6,1,1,37346000,11432000,20000,48798000
179,1,cplex,1,20,5000,1,0,1,0,8,8,1,1,37577000,11677000,19000,49273000
180,1,cplex,1,20,10000,3,0,1,0,10,10,1,1,1014525000,25373000,20000,1039918000
181,1,cplex,1,20,10000,2,0,1,0,9,9,1,1,422706000,25011000,21000,447738000
