id,solver,cardinality,logsize,dbsize,badcomplaints,remaincomplaints,fixedrate,noiserate,preptime,solvetime,finishtime,totaltime
1724,dt,4,20,1000,11,11,0,0,3747000,13812000,83000,17642000
1735,dt,4,20,1000,1,1,0,0,7684000,1747000,158000,9589000
1746,dt,1,1,1000,5,0,1,0,1756000,796000,114000,2666000
1757,dt,1,1,1000,5,0,1,0,1541000,791000,97000,2429000
1768,dt,1,1,1000,25,0,1,0,1625000,601000,100000,2326000
1779,dt,1,10,1000,21,0,1,0,1126000,621000,102000,1849000
1790,dt,1,10,1000,311,0,1,0,1152000,596000,103000,1851000
1801,dt,1,15,1000,8,8,0,0,2986000,1942000,190000,5118000
1812,dt,1,15,1000,39,0,1,0,1596000,641000,98000,2335000
1823,dt,1,15,1000,493,0,1,0,1433000,571000,118000,2122000
1834,dt,5,1,1000,1,1,0,0,9000,9000,2000,20000
1845,dt,5,1,1000,85,85,0,0,40000,3000,2000,45000
1856,dt,5,1,1000,1,1,0,0,10000,10000,3000,23000
1867,dt,5,10,1000,44,44,0,0,9549000,14645000,174000,24368000
1878,dt,5,10,1000,3,3,0,0,33203000,30356000,619000,64178000
1889,dt,5,10,1000,1,1,0,0,33409000,34114000,613000,68136000
1900,dt,5,15,1000,17,17,0,0,32920000,20144000,526000,53590000
1911,dt,5,15,1000,4,4,0,0,56095000,33930000,1186000,91211000
448,cplex,5,5,10000,1,0,1,0,580712000,219131000,105000,799948000
966,dt,1,5,100,41,0,1,0,804000,7669000,393000,8866000
977,dt,1,5,100,5,0,1,0,759000,729000,435000,1923000
988,dt,1,5,100,15,0,1,0,731000,552000,263000,1546000
998,dt,1,5,500,100,0,1,0,1303000,1098000,256000,2657000
1008,dt,1,5,500,29,29,0,0,2197000,138000,21000,2356000
1018,dt,1,5,500,8,0,1,0,991000,973000,240000,2204000
1038,dt,1,5,1000,320,0,1,0,1622000,1057000,243000,2922000
1052,dt,1,5,5000,8,8,0,0,25000,10000,7000,42000
1066,dt,1,5,5000,104,0,1,0,5480000,3636000,208000,9324000
1080,dt,1,5,10000,1711,0,1,0,9408000,4943000,223000,14574000
1094,dt,1,5,10000,112,0,1,0,9881000,4999000,264000,15144000
1108,dt,1,5,10000,538,0,1,0,10205000,6666000,201000,17072000
1121,dt,1,20,100,40,0,1,0,679000,339000,167000,1185000
1134,dt,1,20,100,7,0,1,0,660000,347000,239000,1246000
1147,dt,1,20,500,4,0,1,0,1034000,537000,168000,1739000
1159,dt,1,20,500,224,0,1,0,1087000,540000,166000,1793000
1171,dt,1,20,1000,18,0,1,0,1566000,736000,187000,2489000
1183,dt,1,20,1000,1,0,1,0,1454000,895000,175000,2524000
1195,dt,1,20,1000,159,0,1,0,1285000,670000,183000,2138000
1206,dt,1,20,5000,2516,0,1,0,5967000,2483000,175000,8625000
1217,dt,1,20,5000,1621,0,1,0,4800000,2396000,138000,7334000
1228,dt,1,20,5000,136,0,1,0,5823000,3400000,168000,9391000
1239,dt,1,20,10000,514,514,0,0,839273000,16098000,386000,855757000
1250,dt,1,20,10000,1316,0,1,0,10641000,7138000,164000,17943000
1261,dt,5,5,100,1,1,0,0,1028000,315000,101000,1444000
1272,dt,5,5,100,1,1,0,0,3905000,1173000,312000,5390000
1283,dt,5,5,100,3,3,0,0,1918000,610000,158000,2686000
1294,dt,5,5,500,1,1,0,0,7644000,2540000,233000,10417000
1305,dt,5,5,500,1,1,0,0,10173000,2564000,326000,13063000
1316,dt,5,5,500,15,15,0,0,66335000,48677000,110000,115122000
1327,dt,5,5,1000,1,1,0,0,15000,11000,8000,34000
1338,dt,5,5,1000,1,1,0,0,4774000,1153000,92000,6019000
1349,dt,5,5,1000,3,3,0,0,14075000,38120000,289000,52484000
1360,dt,5,5,5000,1,1,0,0,21966000,4196000,113000,26275000
1371,dt,5,5,5000,1,1,0,0,16000,14000,9000,39000
1382,dt,5,5,10000,1,1,0,0,17000,19000,10000,46000
1393,dt,5,5,10000,1,1,0,0,88905000,16949000,219000,106073000
1404,dt,5,5,10000,1,1,0,0,46176000,8842000,94000,55112000
1415,dt,5,20,100,5,5,0,0,11794000,3987000,1207000,16988000
1426,dt,5,20,100,6,6,0,0,12439000,3987000,1038000,17464000
1437,dt,5,20,100,1,1,0,0,4640000,1367000,338000,6345000
1448,dt,5,20,500,8,8,0,0,27000,8000,9000,44000
1459,dt,5,20,500,1,1,0,0,12960000,3142000,459000,16561000
1470,dt,5,20,1000,1,1,0,0,52186000,37330000,918000,90434000
1481,dt,5,20,1000,1,1,0,0,42162000,30925000,767000,73854000
1492,dt,5,20,1000,1,1,0,0,66769000,37062000,1339000,105170000
1503,dt,5,20,5000,3,3,0,0,179310000,108307000,742000,288359000
1514,dt,5,20,5000,1,1,0,0,45152000,8550000,171000,53873000
1525,dt,5,20,5000,1,1,0,0,283454000,18639000,396000,302489000
1536,dt,5,20,10000,110,110,0,0,992404000,77282000,832000,1070518000
1548,dt,5,20,10000,1603,1603,0,0,131655000,26131000,280000,158066000
1560,dt,2,5,1000,497,0,1,0,1991000,1360000,135000,3486000
1571,dt,2,5,1000,1,1,0,0,13000,3000,3000,19000
1582,dt,2,5,1000,3,3,0,0,2269000,647000,81000,2997000
1593,dt,3,5,1000,1,1,0,0,3346000,783000,82000,4211000
1604,dt,3,5,1000,209,209,0,0,3394000,886000,79000,4359000
1615,dt,3,5,1000,84,84,0,0,3376000,7155000,136000,10667000
1626,dt,4,5,1000,27,0,1,0,3635000,1895000,144000,5674000
1637,dt,4,5,1000,2,2,0,0,12355000,17668000,253000,30276000
1648,dt,4,5,1000,109,0,1,0,3790000,2064000,142000,5996000
1659,dt,2,20,1000,3,3,0,0,4422000,1569000,216000,6207000
1670,dt,2,20,1000,49,0,1,0,2068000,1061000,112000,3241000
1681,dt,3,20,1000,19,0,1,0,2828000,1484000,123000,4435000
1692,dt,3,20,1000,465,465,0,0,15615000,3818000,575000,20008000
1703,dt,3,20,1000,28,28,0,0,6709000,1468000,164000,8341000
1714,dt,4,20,1000,96,96,0,0,31954000,12525000,644000,45123000
1725,dt,4,20,1000,1,1,0,0,3879000,2070000,137000,6086000
1736,dt,4,20,1000,4,4,0,0,27524000,19729000,658000,47911000
1747,dt,1,1,1000,136,0,1,0,1499000,627000,98000,2224000
1758,dt,1,1,1000,199,199,0,0,2341000,78000,4000,2423000
1769,dt,1,1,1000,223,0,1,0,1345000,604000,99000,2048000
1780,dt,1,10,1000,536,536,0,0,11287000,3472000,566000,15325000
1791,dt,1,10,1000,28,0,1,0,1432000,772000,98000,2302000
1802,dt,1,15,1000,547,0,1,0,1553000,632000,98000,2283000
1813,dt,1,15,1000,994,994,0,0,5599000,1792000,250000,7641000
1824,dt,1,15,1000,40,40,0,0,13815000,14560000,659000,29034000
1835,dt,5,1,1000,22,22,0,0,56000,4000,3000,63000
1846,dt,5,1,1000,3,3,0,0,4779000,1113000,81000,5973000
1857,dt,5,1,1000,1,1,0,0,4802000,955000,77000,5834000
1868,dt,5,10,1000,8,8,0,0,14193000,4003000,277000,18473000
1879,dt,5,10,1000,1,1,0,0,24099000,13845000,455000,38399000
1890,dt,5,15,1000,4,4,0,0,34946000,28306000,636000,63888000
1901,dt,5,15,1000,30,30,0,0,43440000,34478000,826000,78744000
1912,dt,5,15,1000,1,1,0,0,53685000,45309000,1012000,100006000
686,cplex,4,5,1000,2,0,1,0,92248000,24897000,113000,117258000
967,dt,1,5,100,10,0,1,0,856000,702000,2343000,3901000
978,dt,1,5,100,75,0,1,0,717000,611000,292000,1620000
989,dt,1,5,100,4,0,1,0,759000,485000,297000,1541000
999,dt,1,5,500,110,0,1,0,1183000,1032000,289000,2504000
1009,dt,1,5,500,80,0,1,0,1018000,1190000,242000,2450000
1019,dt,1,5,500,1,1,0,0,9087000,11197000,256000,20540000
1039,dt,1,5,1000,512,0,1,0,1393000,1192000,231000,2816000
1053,dt,1,5,5000,838,0,1,0,34013000,2799000,214000,37026000
1067,dt,1,5,5000,272,0,1,0,5269000,3444000,204000,8917000
1081,dt,1,5,10000,893,0,1,0,10162000,6607000,214000,16983000
1095,dt,1,5,10000,1605,0,1,0,9853000,4852000,207000,14912000
1109,dt,1,5,10000,251,0,1,0,10698000,6665000,303000,17666000
1122,dt,1,20,100,3,0,1,0,555000,295000,179000,1029000
1135,dt,1,20,100,28,0,1,0,552000,319000,252000,1123000
1148,dt,1,20,500,4,0,1,0,958000,592000,211000,1761000
1160,dt,1,20,500,6,0,1,0,1006000,553000,168000,1727000
1172,dt,1,20,1000,507,0,1,0,1599000,709000,186000,2494000
1184,dt,1,20,1000,680,0,1,0,1685000,659000,164000,2508000
1196,dt,1,20,1000,151,0,1,0,1621000,7760000,145000,9526000
1207,dt,1,20,5000,4,0,1,0,6433000,3316000,207000,9956000
1218,dt,1,20,5000,672,0,1,0,5221000,3396000,142000,8759000
1229,dt,1,20,5000,5,0,1,0,6470000,3318000,159000,9947000
1240,dt,1,20,10000,7116,0,1,0,11304000,6873000,158000,18335000
1251,dt,1,20,10000,1670,0,1,0,9751000,4295000,136000,14182000
1262,dt,5,5,100,1,1,0,0,2007000,602000,160000,2769000
1273,dt,5,5,100,1,1,0,0,2854000,856000,225000,3935000
1284,dt,5,5,100,1,1,0,0,2918000,907000,243000,4068000
1295,dt,5,5,500,29,29,0,0,2691000,736000,83000,3510000
1306,dt,5,5,500,8,8,0,0,7564000,1777000,278000,9619000
1317,dt,5,5,500,2,2,0,0,5068000,1209000,198000,6475000
1328,dt,5,5,1000,4,4,0,0,18372000,9492000,358000,28222000
1339,dt,5,5,1000,1,1,0,0,15000,11000,8000,34000
1350,dt,5,5,5000,74,74,0,0,21538000,13452000,218000,35208000
1361,dt,5,5,5000,100,100,0,0,44025000,8804000,180000,53009000
1372,dt,5,5,5000,5,5,0,0,66982000,12924000,313000,80219000
1383,dt,5,5,10000,2,2,0,0,177383000,73355000,409000,251147000
1394,dt,5,5,10000,76,76,0,0,87867000,17834000,280000,105981000
1405,dt,5,5,10000,1,1,0,0,90014000,18244000,217000,108475000
1416,dt,5,20,100,2,2,0,0,803000,313000,93000,1209000
1427,dt,5,20,100,2,2,0,0,9335000,3027000,781000,13143000
1438,dt,5,20,100,2,2,0,0,14111000,4817000,1216000,20144000
1449,dt,5,20,500,2,2,0,0,28376000,7138000,1095000,36609000
1460,dt,5,20,500,12,12,0,0,30813000,7462000,965000,39240000
1471,dt,5,20,1000,10,10,0,0,28883000,201041000,572000,230496000
1482,dt,5,20,1000,1,2,0,1,9215000,15832000,274000,25321000
1493,dt,5,20,1000,1,1,0,0,76773000,54088000,1407000,132268000
1504,dt,5,20,5000,2,2,0,0,297246000,53910000,717000,351873000
1515,dt,5,20,5000,1,1,0,0,327344000,104300000,1481000,433125000
1526,dt,5,20,5000,1,1,0,0,453220000,48471000,1033000,502724000
1537,dt,5,20,10000,19,19,0,0,930599000,182598000,749000,1113946000
1549,dt,5,20,10000,1112,1112,0,0,112383000,45267000,256000,157906000
1561,dt,2,5,1000,4,4,0,0,2469000,604000,98000,3171000
1572,dt,2,5,1000,47,47,0,0,4674000,1192000,147000,6013000
1583,dt,2,5,1000,52,52,0,0,1124000,41000,6000,1171000
1594,dt,3,5,1000,3,3,0,0,3462000,730000,133000,4325000
1605,dt,3,5,1000,68,0,1,0,3033000,1847000,137000,5017000
1616,dt,3,5,1000,264,264,0,0,3188000,1217000,80000,4485000
1627,dt,4,5,1000,59,59,0,0,15448000,24688000,323000,40459000
1638,dt,4,5,1000,780,780,0,0,1850000,61000,4000,1915000
1649,dt,4,5,1000,1,1,0,0,3800000,951000,82000,4833000
1660,dt,2,20,1000,102,0,1,0,2574000,914000,119000,3607000
1671,dt,2,20,1000,561,0,1,0,1970000,1495000,114000,3579000
1682,dt,3,20,1000,2,2,0,0,3092000,1665000,123000,4880000
1693,dt,3,20,1000,1,1,0,0,358072000,633000,90000,358795000
1704,dt,3,20,1000,95,0,1,0,2916000,1267000,118000,4301000
1715,dt,4,20,1000,66,0,1,0,3741000,1799000,128000,5668000
1726,dt,4,20,1000,131,131,0,0,54371000,30490000,1162000,86023000
1737,dt,4,20,1000,1,1,0,0,206742000,28104000,804000,235650000
1748,dt,1,1,1000,10,0,1,0,1383000,788000,100000,2271000
1759,dt,1,1,1000,131,0,1,0,1064000,792000,110000,1966000
1770,dt,1,10,1000,799,0,1,0,1502000,595000,98000,2195000
1781,dt,1,10,1000,343,0,1,0,1320000,559000,105000,1984000
1792,dt,1,10,1000,339,0,1,0,1284000,578000,96000,1958000
1803,dt,1,15,1000,567,0,1,0,1507000,33790000,116000,35413000
1814,dt,1,15,1000,34,34,0,0,5389000,1320000,224000,6933000
1825,dt,1,15,1000,351,0,1,0,1344000,608000,101000,2053000
1836,dt,5,1,1000,2,2,0,0,12000,2000,3000,17000
1847,dt,5,1,1000,2,2,0,0,9000,9000,3000,21000
1858,dt,5,1,1000,2,2,0,0,4491000,1116000,90000,5697000
1869,dt,5,10,1000,1,1,0,0,4740000,983000,77000,5800000
1880,dt,5,10,1000,1,1,0,0,4376000,979000,79000,5434000
1891,dt,5,15,1000,2,2,0,0,14428000,10010000,255000,24693000
1902,dt,5,15,1000,23,23,0,0,47425000,24294000,770000,72489000
1913,dt,5,15,1000,2,2,0,0,33350000,26281000,581000,60212000
765,cplex,4,20,1000,83,0,1,0,77683000,66955000,125000,144763000
968,dt,1,5,100,78,0,1,0,618000,620000,392000,1630000
979,dt,1,5,100,19,0,1,0,707000,577000,261000,1545000
990,dt,1,5,500,206,0,1,0,9384000,1360000,321000,11065000
1000,dt,1,5,500,362,362,0,0,14078000,6052000,599000,20729000
1010,dt,1,5,500,5,5,0,0,25000,8000,7000,40000
1020,dt,1,5,1000,580,0,1,0,1605000,1609000,235000,3449000
1040,dt,1,5,1000,39,39,0,0,2901000,1955000,414000,5270000
1054,dt,1,5,5000,793,0,1,0,34912000,2915000,254000,38081000
1068,dt,1,5,5000,2564,0,1,0,5651000,2553000,244000,8448000
1082,dt,1,5,10000,5,0,1,0,10402000,7226000,275000,17903000
1096,dt,1,5,10000,6793,0,1,0,11028000,7471000,263000,18762000
1110,dt,1,20,100,1,0,1,0,681000,404000,221000,1306000
1123,dt,1,20,100,9,0,1,0,609000,399000,168000,1176000
1136,dt,1,20,100,18,0,1,0,569000,322000,205000,1096000
1149,dt,1,20,500,4,0,1,0,1187000,555000,263000,2005000
1161,dt,1,20,500,3,0,1,0,1014000,477000,347000,1838000
1173,dt,1,20,1000,89,0,1,0,1397000,916000,253000,2566000
1185,dt,1,20,1000,6,0,1,0,1614000,856000,271000,2741000
1197,dt,1,20,1000,329,329,0,0,8505000,2856000,573000,11934000
1208,dt,1,20,5000,852,0,1,0,5058000,2590000,150000,7798000
1219,dt,1,20,5000,2981,0,1,0,4526000,2358000,145000,7029000
1230,dt,1,20,10000,5,5,0,0,50393000,302259000,361000,353013000
1241,dt,1,20,10000,10000,10000,0,0,406152000,54127000,1736000,462015000
1252,dt,1,20,10000,1375,0,1,0,10070000,19592000,137000,29799000
1263,dt,5,5,100,7,7,0,0,1437000,516000,144000,2097000
1274,dt,5,5,100,7,7,0,0,2792000,1076000,219000,4087000
1285,dt,5,5,100,1,1,0,0,3501000,1197000,357000,5055000
1296,dt,5,5,500,2,2,0,0,2471000,712000,133000,3316000
1307,dt,5,5,500,1,1,0,0,2718000,743000,99000,3560000
1318,dt,5,5,500,12,12,0,0,5551000,1299000,163000,7013000
1329,dt,5,5,1000,72,72,0,0,14091000,11811000,285000,26187000
1340,dt,5,5,1000,83,83,0,0,19000,9000,8000,36000
1351,dt,5,5,5000,1,1,0,0,45527000,18266000,190000,63983000
1362,dt,5,5,5000,1,1,0,0,17000,14000,10000,41000
1373,dt,5,5,5000,3,3,0,0,23272000,4835000,125000,28232000
1384,dt,5,5,10000,418,418,0,0,44907000,8864000,116000,53887000
1395,dt,5,5,10000,133,133,0,0,317000,20000,11000,348000
1406,dt,5,5,10000,2,2,0,0,136931000,26535000,313000,163779000
1417,dt,5,20,100,1,1,0,0,6206000,1995000,456000,8657000
1428,dt,5,20,100,1,1,0,0,10957000,3255000,814000,15026000
1439,dt,5,20,100,1,1,0,0,3838000,1091000,338000,5267000
1450,dt,5,20,500,3,3,0,0,2471000,668000,94000,3233000
1461,dt,5,20,500,49,49,0,0,43335000,10625000,1537000,55497000
1472,dt,5,20,1000,1,2,0,1,18613000,23636000,479000,42728000
1483,dt,5,20,1000,2,2,0,0,85923000,50646000,1528000,138097000
1494,dt,5,20,1000,1,1,0,0,67237000,31567000,1591000,100395000
1505,dt,5,20,5000,1,1,0,0,89065000,23405000,472000,112942000
1516,dt,5,20,5000,1,1,0,0,179415000,36210000,733000,216358000
1527,dt,5,20,5000,11,11,0,0,22525000,10394000,139000,33058000
1538,dt,5,20,10000,1,1,0,0,13000,14000,3000,30000
1550,dt,5,20,10000,294,294,0,0,247093000,43593000,471000,291157000
1562,dt,2,5,1000,6,6,0,0,6595000,17432000,198000,24225000
1573,dt,2,5,1000,74,0,1,0,2061000,1071000,134000,3266000
1584,dt,2,5,1000,50,0,1,0,2272000,1038000,121000,3431000
1595,dt,3,5,1000,492,0,1,0,2957000,1343000,134000,4434000
1606,dt,3,5,1000,3,3,0,0,2830000,2237000,142000,5209000
1617,dt,3,5,1000,1,1,0,0,6172000,2288000,216000,8676000
1628,dt,4,5,1000,36,36,0,0,14880000,3901000,329000,19110000
1639,dt,4,5,1000,2,2,0,0,15397000,107780000,326000,123503000
1650,dt,2,20,1000,123,123,0,0,2092000,1045000,125000,3262000
1661,dt,2,20,1000,69,69,0,0,10538000,3182000,392000,14112000
1672,dt,2,20,1000,41,0,1,0,2172000,1033000,112000,3317000
1683,dt,3,20,1000,1,1,0,0,20740000,5965000,512000,27217000
1694,dt,3,20,1000,2,2,0,0,6034000,2303000,225000,8562000
1705,dt,3,20,1000,2,2,0,0,2907000,1230000,120000,4257000
1716,dt,4,20,1000,20,20,0,0,43484000,11909000,866000,56259000
1727,dt,4,20,1000,2,2,0,0,50905000,34035000,1067000,86007000
1738,dt,4,20,1000,8,8,0,0,19528000,4784000,409000,24721000
1749,dt,1,1,1000,8,8,0,0,2448000,75000,4000,2527000
1760,dt,1,1,1000,269,0,1,0,1402000,643000,116000,2161000
1771,dt,1,10,1000,37,0,1,0,1513000,610000,98000,2221000
1782,dt,1,10,1000,571,0,1,0,1459000,679000,99000,2237000
1793,dt,1,10,1000,154,0,1,0,1474000,574000,102000,2150000
1804,dt,1,15,1000,161,0,1,0,1397000,831000,144000,2372000
1815,dt,1,15,1000,97,0,1,0,1440000,828000,112000,2380000
1826,dt,1,15,1000,100,100,0,0,2758000,1366000,178000,4302000
1837,dt,5,1,1000,1,1,0,0,5237000,1148000,81000,6466000
1848,dt,5,1,1000,1,1,0,0,4868000,1012000,81000,5961000
1859,dt,5,1,1000,28,28,0,0,62000,4000,2000,68000
1870,dt,5,10,1000,3,3,0,0,4865000,12140000,102000,17107000
1881,dt,5,10,1000,33,33,0,0,23620000,5158000,394000,29172000
1892,dt,5,15,1000,21,21,0,0,42705000,22093000,683000,65481000
1903,dt,5,15,1000,1,1,0,0,23809000,20765000,387000,44961000
1914,dt,5,15,1000,1,1,0,0,67518000,44792000,1064000,113374000
1539,dt,5,20,10000,149,149,0,0,86562000,52437000,19507000,158506000
969,dt,1,5,100,4,1,0.75,0,871000,859000,420000,2150000
980,dt,1,5,100,15,0,1,0,894000,527000,258000,1679000
991,dt,1,5,500,142,0,1,0,1288000,1544000,385000,3217000
1001,dt,1,5,500,25,0,1,0,1136000,1195000,287000,2618000
1011,dt,1,5,500,1,0,1,0,1230000,1328000,387000,2945000
1021,dt,1,5,1000,551,0,1,0,1852000,1517000,256000,3625000
1041,dt,1,5,1000,3,0,1,0,1569000,1295000,347000,3211000
1055,dt,1,5,5000,2044,0,1,0,5215000,3204000,249000,8668000
1069,dt,1,5,5000,299,0,1,0,5650000,3527000,223000,9400000
1083,dt,1,5,10000,6,0,1,0,13487000,6540000,387000,20414000
1097,dt,1,5,10000,1,1,0,0,20122000,11163000,456000,31741000
1111,dt,1,20,100,8,0,1,0,495000,308000,186000,989000
1124,dt,1,20,100,16,0,1,0,756000,458000,192000,1406000
1137,dt,1,20,100,17,0,1,0,618000,407000,168000,1193000
1150,dt,1,20,500,120,0,1,0,1034000,631000,181000,1846000
1162,dt,1,20,500,321,0,1,0,1045000,455000,312000,1812000
1174,dt,1,20,1000,8,0,1,0,1486000,1404000,152000,3042000
1186,dt,1,20,1000,57,0,1,0,1424000,672000,145000,2241000
1198,dt,1,20,1000,39,0,1,0,1455000,929000,166000,2550000
1209,dt,1,20,5000,2350,0,1,0,4737000,2558000,138000,7433000
1220,dt,1,20,5000,3837,0,1,0,4755000,2412000,139000,7306000
1231,dt,1,20,10000,3214,3214,0,0,118952000,28266000,832000,148050000
1242,dt,1,20,10000,1633,1633,0,0,404891000,96830000,2240000,503961000
1253,dt,1,20,10000,138,0,1,0,11927000,4528000,135000,16590000
1264,dt,5,5,100,1,1,0,0,744000,287000,88000,1119000
1275,dt,5,5,100,1,1,0,0,4503000,1352000,337000,6192000
1286,dt,5,5,100,1,1,0,0,13000,11000,7000,31000
1297,dt,5,5,500,59,59,0,0,2519000,654000,103000,3276000
1308,dt,5,5,500,4,4,0,0,5307000,1304000,172000,6783000
1319,dt,5,5,500,10,10,0,0,5103000,1227000,205000,6535000
1330,dt,5,5,1000,4,4,0,0,4631000,1105000,83000,5819000
1341,dt,5,5,1000,4,4,0,0,14220000,16156000,278000,30654000
1352,dt,5,5,5000,169,169,0,0,67942000,13140000,287000,81369000
1363,dt,5,5,5000,35,35,0,0,46133000,8907000,203000,55243000
1374,dt,5,5,5000,64,64,0,0,44460000,9079000,200000,53739000
1385,dt,5,5,10000,202,202,0,0,46190000,112282000,138000,158610000
1396,dt,5,5,10000,1,1,0,0,137426000,26250000,292000,163968000
1407,dt,5,5,10000,1,1,0,0,44501000,8606000,103000,53210000
1418,dt,5,20,100,6,6,0,0,4252000,1338000,341000,5931000
1429,dt,5,20,100,1,1,0,0,5164000,1866000,544000,7574000
1440,dt,5,20,500,10,10,0,0,276488000,6679000,857000,284024000
1451,dt,5,20,500,2,2,0,0,38204000,9526000,1548000,49278000
1462,dt,5,20,500,18,18,0,0,23747000,6063000,915000,30725000
1473,dt,5,20,1000,2,2,0,0,38301000,71671000,818000,110790000
1484,dt,5,20,1000,1,1,0,0,50088000,42253000,1165000,93506000
1495,dt,5,20,1000,1,1,0,0,33472000,19904000,651000,54027000
1506,dt,5,20,5000,515,515,0,0,69115000,13492000,297000,82904000
1517,dt,5,20,5000,1,1,0,0,400900000,115665000,1531000,518096000
1528,dt,5,20,5000,625,625,0,0,176677000,49906000,680000,227263000
1540,dt,5,20,10000,16,16,0,0,606167000,937428000,1144000,1544739000
1551,dt,5,20,10000,80,80,0,0,45826000,8953000,91000,54870000
1563,dt,2,5,1000,1000,1000,0,0,4353000,1295000,175000,5823000
1574,dt,2,5,1000,4,0,1,0,2383000,1276000,163000,3822000
1585,dt,2,5,1000,37,0,1,0,2352000,946000,161000,3459000
1596,dt,3,5,1000,2,2,0,0,112000,7000,63000,182000
1607,dt,3,5,1000,1,1,0,0,3067000,772000,104000,3943000
1618,dt,3,5,1000,1,1,0,0,3873000,796000,89000,4758000
1629,dt,4,5,1000,13,13,0,0,41000,15000,5000,61000
1640,dt,4,5,1000,66,66,0,0,3795000,938000,80000,4813000
1651,dt,2,20,1000,44,44,0,0,4497000,2115000,256000,6868000
1662,dt,2,20,1000,254,254,0,0,4231000,1113000,141000,5485000
1673,dt,2,20,1000,2,2,0,0,2444000,595000,79000,3118000
1684,dt,3,20,1000,528,528,0,0,11299000,1474000,141000,12914000
1695,dt,3,20,1000,259,259,0,0,14405000,4938000,461000,19804000
1706,dt,3,20,1000,96,0,1,0,2915000,1688000,120000,4723000
1717,dt,4,20,1000,82,0,1,0,3675000,2011000,129000,5815000
1728,dt,4,20,1000,1,1,0,0,30658000,8319000,709000,39686000
1739,dt,4,20,1000,5,5,0,0,40113000,19964000,850000,60927000
1750,dt,1,1,1000,364,0,1,0,1510000,598000,101000,2209000
1761,dt,1,1,1000,171,0,1,0,1283000,538000,102000,1923000
1772,dt,1,10,1000,21,0,1,0,1359000,795000,98000,2252000
1783,dt,1,10,1000,836,836,0,0,6059000,2457000,332000,8848000
1794,dt,1,10,1000,27,0,1,0,1430000,804000,165000,2399000
1805,dt,1,15,1000,138,0,1,0,1535000,752000,108000,2395000
1816,dt,1,15,1000,5,0,1,0,1615000,836000,131000,2582000
1827,dt,1,15,1000,171,0,1,0,1443000,567000,99000,2109000
1838,dt,5,1,1000,1,1,0,0,9000,9000,3000,21000
1849,dt,5,1,1000,1,1,0,0,9000,10000,2000,21000
1860,dt,5,10,1000,11,11,0,0,9169000,10971000,233000,20373000
1871,dt,5,10,1000,69,69,0,0,18996000,18775000,381000,38152000
1882,dt,5,10,1000,39,39,0,0,26489000,6820000,573000,33882000
1893,dt,5,15,1000,15,15,0,0,36623000,27973000,691000,65287000
1904,dt,5,15,1000,1,1,0,0,40019000,26857000,734000,67610000
1915,dt,5,15,1000,5,5,0,0,10169000,12016000,161000,22346000
1558,dt,5,20,10000,527,527,0,0,463261000,57267000,85934000,606462000
970,dt,1,5,100,4,0,1,0,766000,731000,344000,1841000
981,dt,1,5,100,3,1,1,0.333333,705000,639000,279000,1623000
992,dt,1,5,500,300,0,1,0,1456000,1250000,315000,3021000
1002,dt,1,5,500,167,167,0,0,4533000,238000,19000,4790000
1012,dt,1,5,500,24,0,1,0,1039000,1226000,362000,2627000
1022,dt,1,5,1000,5,5,0,0,1411000,1552000,286000,3249000
